source_name	source_url	paper_url	title	authors	abstract	keywords	pub_date	place	category	date_seen	viewed	read	bookmarked	labelled	impactful_researcher	impactful_institution
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=QRjTDhCIO8	Re-Dock: Towards Flexible and Realistic Molecular Docking with Diffusion Bridge	Yufei Huang, Odin Zhang, Lirong Wu, Cheng Tan, Haitao Lin, Zhangyang Gao, Siyuan Li, Stan Z. Li	Accurate prediction of protein-ligand binding structures, a task known as molecular docking is crucial for drug design but remains challenging. While deep learning has shown promise, existing methods often depend on holo-protein structures (docked, and not accessible in realistic tasks) or neglect pocket sidechain conformations, leading to limited practical utility and unrealistic conformation predictions. To fill these gaps, we introduce an under-explored task, named flexible docking to predict poses of ligand and pocket sidechains simultaneously and introduce Re-Dock, a novel diffusion bridge generative model extended to geometric manifolds. Specifically, we propose energy-to-geometry mapping inspired by the Newton-Euler equation to co-model the binding energy and conformations for reflecting the energy-constrained docking generative process. Comprehensive experiments on designed benchmark datasets including apo-dock and cross-dock demonstrate our model's superior effectiveness and efficiency over current methods.		2024-02-01	ICML 2024	models						true	
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=Dwc0RwiNI5	Faster Adaptive Decentralized Learning Algorithms	Feihu Huang, Jianyu Zhao	Decentralized learning recently has received increasing attention in machine learning due to its advantages in implementation simplicity and system robustness, data privacy. Meanwhile, the adaptive gradient methods show superior performances in many machine learning tasks such as training neural networks. Although some works focus on studying decentralized optimization algorithms with adaptive learning rates, these adaptive decentralized algorithms still suffer from high sample complexity. To fill these gaps, we propose a class of faster adaptive decentralized algorithms (i.e., AdaMDOS and AdaMDOF) for distributed nonconvex stochastic and finite-sum optimization, respectively. Moreover, we provide a solid convergence analysis framework for our methods. In particular, we prove that our AdaMDOS obtains a near-optimal sample complexity of $\tilde{O}(\epsilon^{-3})$ for finding an $\epsilon$-stationary solution of nonconvex stochastic optimization. Meanwhile, our AdaMDOF obtains a near-optimal sample complexity of $O(\sqrt{n}\epsilon^{-2})$ for finding an $\epsilon$-stationary solution of for nonconvex finite-sum optimization, where $n$ denotes the sample size. To the best of our knowledge, our AdaMDOF algorithm is the first adaptive decentralized algorithm for nonconvex finite-sum optimization. Some experimental results demonstrate efficiency of our algorithms.		2024-02-01	ICML 2024	training							
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=D9EfAkQCzh	Adversarially Robust Deep Multi-View Clustering: A Novel Attack and Defense Framework	Haonan Huang, Guoxu Zhou, Yanghang Zheng, Yuning Qiu, Andong Wang, Qibin Zhao	Deep Multi-view Clustering (DMVC) stands out as a widely adopted technique aiming at enhanced clustering performance by leveraging diverse data sources. However, the critical issue of vulnerability to adversarial attacks is unexplored due to the lack of well-defined attack objectives. To fill this crucial gap, this paper is the first work to investigate the possibility of adversarial attacks on DMVC models. Specifically, we introduce an adversarial attack with Generative Adversarial Networks (GANs) with the aim to maximally change the complementarity and consistency of multiple views, thus leading to wrong clustering. Building upon this adversarial context, in the realm of defense, we propose a novel Adversarially Robust Deep Multi-View Clustering by leveraging adversarial training. Based on the analysis from an information-theoretic perspective, we design an Attack Mitigator that provides a foundation to guarantee the adversarial robustness of our DMVC models. Experiments conducted on multi-view datasets confirmed that our attack framework effectively reduces the clustering performance of the target model. Furthermore, our proposed adversarially robust method is also demonstrated to be an effective defense against such attacks. This work is a pioneer in exploring adversarial threats and advancing both theoretical understanding and practical strategies for robust multi-view clustering. Code is available at https://github.com/libertyhhn/AR-DMVC.		2024-02-01	ICML 2024	safety						true	
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=7gEcbhMqKU	Faster Sampling via Stochastic Gradient Proximal Sampler	Xunpeng Huang, Difan Zou, Hanze Dong, Yian Ma, Tong Zhang	Stochastic gradients have been widely integrated into Langevin-based methods to improve their scalability and efficiency in solving large-scale sampling problems. However, the proximal sampler, which exhibits much faster convergence than Langevin-based algorithms in the deterministic setting (Lee et al., 2021), has yet to be explored in its stochastic variants. In this paper, we study the Stochastic Proximal Samplers (SPS) for sampling from non-log-concave distributions. We first establish a general framework for implementing stochastic proximal samplers and establish the convergence theory accordingly. We show that the convergence to the target distribution can be guaranteed as long as the second moment of the algorithm trajectory is bounded and restricted Gaussian oracles can be well approximated. We then provide two implementable variants based on Stochastic gradient Langevin dynamics (SGLD) and Metropolis-adjusted Langevin algorithm (MALA), giving rise to SPS-SGLD and SPS-MALA. We further show that SPS-SGLD and SPS-MALA can achieve $\epsilon$-sampling error in total variation (TV) distance within $\tilde{\mathcal{O}}(d\epsilon^{-2})$ and $\tilde{\mathcal{O}}(d^{1/2}\epsilon^{-2})$ gradient complexities, which outperform the best-known result by at least an $\tilde{\mathcal{O}}(d^{1/3})$ factor. This enhancement in performance is corroborated by our empirical studies on synthetic data with various dimensions, demonstrating the efficiency of our proposed algorithm.		2024-02-02	ICML 2024							true	true
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=Bc4vZ2CX7E	Position: Open-Endedness is Essential for Artificial Superhuman Intelligence	Edward Hughes, Michael D Dennis, Jack Parker-Holder, Feryal Behbahani, Aditi Mavalankar, Yuge Shi, Tom Schaul, Tim Rocktäschel	In recent years there has been a tremendous surge in the general capabilities of AI systems, mainly fuelled by training foundation models on internet-scale data. Nevertheless, the creation of open-ended, ever self-improving AI remains elusive. **In this position paper, we argue that the ingredients are now in place to achieve *open-endedness* in AI systems with respect to a human observer. Furthermore, we claim that such open-endedness is an essential property of any artificial superhuman intelligence (ASI).** We begin by providing a concrete formal definition of open-endedness through the lens of novelty and learnability. We then illustrate a path towards ASI via open-ended systems built on top of foundation models, capable of making novel, human-relevant discoveries. We conclude by examining the safety implications of generally-capable open-ended AI. We expect that open-ended foundation models will prove to be an increasingly fertile and safety-critical area of research in the near future.		2024-02-02	ICML 2024	models						true	
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=BH8TYy0r6u	Position: The Platonic Representation Hypothesis	Minyoung Huh, Brian Cheung, Tongzhou Wang, Phillip Isola	We argue that representations in AI models, particularly deep networks, are converging. First, we survey many examples of convergence in the literature: over time and across multiple domains, the ways by which different neural networks represent data are becoming more aligned. Next, we demonstrate convergence across data modalities: as vision models and language models get larger, they measure distance between datapoints in a more and more alike way. We hypothesize that this convergence is driving toward a shared statistical model of reality, akin to Plato's concept of an ideal reality. We term such a representation the platonic representation and discuss several possible selective pressures toward it. Finally, we discuss the implications of these trends, their limitations, and counterexamples to our analysis.		2024-01-24	ICML 2024	vision							
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=QQkK6YH0Th	Nash Incentive-compatible Online Mechanism Learning via Weakly Differentially Private Online Learning	Joon Suk Huh, Kirthevasan Kandasamy	We study a multi-round mechanism design problem, where we interact with a set of agents over a sequence of rounds. We wish to design an incentive-compatible (IC) online learning scheme to maximize an application-specific objective within a given class of mechanisms, without prior knowledge of the agents' type distributions. Even if each mechanism in this class is IC in a single round, if an algorithm naively chooses from this class on each round, the entire learning process may not be IC against non-myopic buyers who appear over multiple rounds. On each round, our method randomly chooses between the recommendation of a weakly differentially private online learning algorithm (e.g., Hedge), and a commitment mechanism which penalizes non-truthful behavior. Our method is IC and achieves $O(T^{\frac{1+h}{2}})$ regret for the application-specific objective in an adversarial setting, where $h$ quantifies the long-sightedness of the agents. When compared to prior work, our approach is conceptually simpler, it applies to general mechanism design problems (beyond auctions), and its regret scales gracefully with the size of the mechanism class.		2024-02-02	ICML 2024								
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=8l1KYguM4w	Make-A-Shape: a Ten-Million-scale 3D Shape Model	Ka-Hei Hui, Aditya Sanghi, Arianna Rampini, Kamal Rahimi Malekshan, Zhengzhe Liu, Hooman Shayani, Chi-Wing Fu	The progression in large-scale 3D generative models has been impeded by significant resource requirements for training and challenges like inefficient representations. This paper introduces Make-A-Shape, a novel 3D generative model trained on a vast scale, using 10 million publicly-available shapes. We first innovate the wavelet-tree representation to encode high-resolution SDF shapes with minimal loss, leveraging our newly-proposed subband coefficient filtering scheme. We then design a subband coefficient packing scheme to facilitate diffusion-based generation and a subband adaptive training strategy for effective training on the large-scale dataset. Our generative framework is versatile, capable of conditioning on various input modalities such as images, point clouds, and voxels, enabling a variety of downstream applications, e.g., unconditional generation, completion, and conditional generation. Our approach clearly surpasses the existing baselines in delivering high-quality results and can efficiently generate shapes within two seconds for most conditions.		2024-01-27	ICML 2024	vision							
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=NBAc36V00H	Residual Quantization with Implicit Neural Codebooks	Iris A.M. Huijben, Matthijs Douze, Matthew J. Muckley, Ruud Van Sloun, Jakob Verbeek	Vector quantization is a fundamental operation for data compression and vector search. To obtain high accuracy, multi-codebook methods represent each vector using codewords across several codebooks. Residual quantization (RQ) is one such method, which iteratively quantizes the error of the previous step. While the error distribution is dependent on previously-selected codewords, this dependency is not accounted for in conventional RQ as it uses a fixed codebook per quantization step. In this paper, we propose QINCo, a neural RQ variant that constructs specialized codebooks per step that depend on the approximation of the vector from previous steps. Experiments show that QINCo outperforms state-of-the-art methods by a large margin on several datasets and code sizes. For example, QINCo achieves better nearest-neighbor search accuracy using 12-byte codes than the state-of-the-art UNQ using 16 bytes on the BigANN1M and Deep1M datasets.		2024-01-31	ICML 2024	models							
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=hnqlgwcRxb	Theoretical Guarantees for Variational Inference with Fixed-Variance Mixture of Gaussians	Tom Huix, Anna Korba, Alain Oliviero Durmus, Eric Moulines	Variational inference (VI) is a popular approach in Bayesian inference, that looks for the best approximation of the posterior distribution within a parametric family, minimizing a loss that is (typically) the reverse Kullback-Leibler (KL) divergence. Despite its empirical success, the theoretical properties of VI have only recently received attention, and is restricted to the Gaussian case. This research paper aims to contribute to the theoretical study of VI in the non-Gaussian case by investigating the setting of Mixture of Gaussians with fixed covariance. In this view, VI over this specific family can be casted as the minimization of a Mollified relative entropy, i.e. the KL between the convolution (with respect to a Gaussian kernel) of an atomic measure supported on Diracs, where the support of the atomic measure correspond to the localization of the Gaussian components, and the target distribution. Hence, solving variational inference is equivalent to optimizing the positions of the Diracs (the particles), which can be done through gradient descent and takes the form of an interacting particle system. We study two sources of error in variational inference in this context. The first is an optimization result that is a descent lemma establishing that the algorithm decreases the objective at each iteration. The second is an approximation error that upper bounds the mollified relative entropy between an optimal finite mixture and the target distribution.		2024-02-01	ICML 2024	models						true	
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=zMue490KMr	Deep Networks Always Grok and Here is Why	Ahmed Imtiaz Humayun, Randall Balestriero, Richard Baraniuk	Grokking, or delayed generalization, is a phenomenon where generalization in a deep neural network (DNN) occurs long after achieving near zero training error. Previous studies have reported the occurrence of grokking in specific controlled settings, such as DNNs initialized with large-norm parameters or transformers trained on algorithmic datasets. We demonstrate that grokking is actually much more widespread and materializes in a wide range of practical settings, such as training of a convolutional neural network (CNN) on CIFAR10 or a Resnet on Imagenette. We introduce the new concept of delayed robustness, whereby a DNN groks adversarial examples and becomes robust, long after interpolation and/or generalization. We develop an analytical explanation for the emergence of both delayed generalization and delayed robustness based on the local complexity of a DNN's input-output mapping. Our local complexity measures the density of so-called ``linear regions’’ (aka, spline partition regions) that tile the DNN input space and serves as a utile progress measure for training. We provide the first evidence that, for classification problems, the linear regions undergo a phase transition during training whereafter they migrate away from the training samples (making the DNN mapping smoother there) and towards the decision boundary (making the DNN mapping less smooth there). Grokking occurs post phase transition as a robust partition of the input space thanks to the linearization of the DNN mapping around the training points. Web: https://bit.ly/grok-adversarial.		2024-02-02	ICML 2024	safety						true	true
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=AqBz54aFyj	Token-Specific Watermarking with Enhanced Detectability and Semantic Coherence for Large Language Models	Mingjia Huo, Sai Ashish Somayajula, Youwei Liang, Ruisi Zhang, Farinaz Koushanfar, Pengtao Xie	Large language models generate high-quality responses with potential misinformation, underscoring the need for regulation by distinguishing AI-generated and human-written texts. Watermarking is pivotal in this context, which involves embedding hidden markers in texts during the LLM inference phase, which is imperceptible to humans. Achieving both the detectability of inserted watermarks and the semantic quality of generated texts is challenging. While current watermarking algorithms have made promising progress in this direction, there remains significant scope for improvement. To address these challenges, we introduce a novel multi-objective optimization (MOO) approach for watermarking that utilizes lightweight networks to generate token-specific watermarking logits and splitting ratios. By leveraging MOO to optimize for both detection and semantic objective functions, our method simultaneously achieves detectability and semantic integrity. Experimental results show that our method outperforms current watermarking techniques in enhancing the detectability of texts generated by LLMs while maintaining their semantic coherence. Our code is available at https://github.com/mignonjia/TS_watermark.		2024-01-29	ICML 2024							true	true
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=iPFuWc1TV2														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=OfT8MgIqHT														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=6D0nyemiWk														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=mrd4e8ZJjm														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=CuiRGtVI55														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=nn5OPHom8t														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=m8t1yzfBsJ														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=8kLzL5QBh2														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=72oT4mPLUb														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=Hy88Jp0kQT														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=tHBLwSYnLf														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=rGCvMARXkG														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=p1kDNFs62o														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=5353dJE9Ek														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=9iRGs3wBTy														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=oTmQmaNkGn														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=44qxX6Ty6F														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=3JhmHCVPa8														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=kXHgEYFyf3														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=oSOZ31ISBV														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=TtSFg4s3F0														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=lwTshcWlmB														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=rI6lxIX0uX														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=s1sdx6vNsU														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=SAEUO7847g														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=ndVXXmxSC5														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=qawwyKqOkj														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=Dk0RBrqiyk														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=1AAlMSo7Js														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=duRRoGeoQT														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=NQn2tYLv5I														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=WzD4a5ufN8														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=3umNqxjFad														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=szRHR9XGrY														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=1puvYh729M														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=66k81s33p3														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=9Tq4L3Go9f														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=VWCpm39peL														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=vGHOFeUQi8														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=Zsz9Pdfvtg														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=9xUpLGAOy9														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=qY63FnLuJ1														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=elF0QoBSFV														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=Wnni3cu39x														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=07fSWltF6M														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=otuTw4Mghk														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=JD03zxWZzs														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=9ANyvRtFGa														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=36jWuAmGRC														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=v7I5FtL2pV														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=D4B7kkB89m														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=ENNGAY5uKC														
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=FHkavpr5Ze	Memory-Space Visual Prompting for Efficient Vision-Language Fine-Tuning	Shibo Jie, Yehui Tang, Ning Ding, Zhi-Hong Deng, Kai Han, Yunhe Wang	"Current solutions for efficiently constructing large vision-language (VL) models follow a two-step paradigm: projecting the output of pre-trained vision encoders to the input space of pre-trained language models as visual prompts; and then transferring the models to downstream VL tasks via end-to-end parameter-efficient fine-tuning (PEFT). However, this paradigm still exhibits inefficiency since it significantly increases the input length of the language models. In this paper, in contrast to integrating visual prompts into inputs, we regard visual prompts as additional knowledge that facilitates language models in addressing tasks associated with visual information. Motivated by the finding that Feed-Forward Network (FFN) of language models acts as ""key-value memory"", we introduce a novel approach termed memory-space visual prompting (MemVP), wherein visual prompts are concatenated with the weights of FFN for visual knowledge injection. Experimental results across various VL tasks and language models reveal that MemVP significantly reduces the training time and inference latency of the finetuned VL models and surpasses the performance of previous PEFT methods."		2024-01-30	ICML 2024	memory						true	true
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=zRrzSLwNHQ	Homomorphism Counts for Graph Neural Networks: All About That Basis	Emily Jin, Michael M. Bronstein, Ismail Ilkan Ceylan, Matthias Lanzinger	A large body of work has investigated the properties of graph neural networks and identified several limitations, particularly pertaining to their expressive power. Their inability to count certain *patterns* (e.g., cycles) in a graph lies at the heart of such limitations, since many functions to be learned rely on the ability of counting such patterns. Two prominent paradigms aim to address this limitation by enriching the graph features with *subgraph* or *homomorphism* pattern counts. In this work, we show that both of these approaches are sub-optimal in a certain sense and argue for a more *fine-grained* approach, which incorporates the homomorphism counts of *all* structures in the ``basis'' of the target pattern. This yields strictly more expressive architectures without incurring any additional overhead in terms of computational complexity compared to existing approaches. We prove a series of theoretical results on node-level and graph-level *motif parameters* and empirically validate them on standard benchmark datasets.		2024-02-02	ICML 2024	models							
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=nkOMLBIiI7	LLM Maybe LongLM: SelfExtend LLM Context Window Without Tuning	Hongye Jin, Xiaotian Han, Jingfeng Yang, Zhimeng Jiang, Zirui Liu, Chia-Yuan Chang, Huiyuan Chen, Xia Hu	It is well known that LLMs cannot generalize well to long contexts whose lengths are larger than the training sequence length. This poses challenges when employing LLMs for processing long input sequences during inference. In this work, we argue that LLMs themselves have inherent capabilities to handles s long contexts without fine-tuning. To achieve this goal, we propose SelfExtend to extend the context window of LLMs by constructing bi-level attention information: the grouped attention and the neighbor attention. The grouped attention captures the dependencies among tokens that are far apart, while neighbor attention captures dependencies among adjacent tokens within a specified range. The two-level attentions are computed based on the original model's self-attention mechanism during inference. With minor code modification, our SelfExtend can effortlessly extend existing LLMs' context window without any fine-tuning. We conduct comprehensive experiments on multiple benchmarks and the results show that our SelfExtend can effectively extend existing LLMs' context window length.		2024-02-01	ICML 2024	models						true	true
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=5cm2jGct2W	On the Maximal Local Disparity of Fairness-Aware Classifiers	Jinqiu Jin, Haoxuan Li, Fuli Feng	Fairness has become a crucial aspect in the development of trustworthy machine learning algorithms. Current fairness metrics to measure the violation of demographic parity have the following drawbacks: (i) the *average difference* of model predictions on two groups cannot reflect their *distribution disparity*, and (ii) the *overall* calculation along all possible predictions conceals the *extreme local disparity* at or around certain predictions. In this work, we propose a novel fairness metric called **M**aximal **C**umulative ratio **D**isparity along varying **P**redictions' neighborhood (MCDP), for measuring the maximal local disparity of the fairness-aware classifiers. To accurately and efficiently calculate the MCDP, we develop a provably exact and an approximate calculation algorithm that greatly reduces the computational complexity with low estimation error. We further propose a bi-level optimization algorithm using a differentiable approximation of the MCDP for improving the algorithmic fairness. Extensive experiments on both tabular and image datasets validate that our fair training algorithm can achieve superior fairness-accuracy trade-offs.		2024-02-01	ICML 2024	vision						true	true
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=bzNwexOPWm	What Will My Model Forget? Forecasting Forgotten Examples in Language Model Refinement	Xisen Jin, Xiang Ren	Language models deployed in the wild make errors. However, simply updating the model with the corrected error instances causes catastrophic forgetting---the updated model makes errors on instances learned during the instruction tuning or upstream training phase. Randomly replaying upstream data yields unsatisfactory performance and often comes with high variance and poor controllability. To this end, we try to forecast upstream examples that will be forgotten due to a model update for improved controllability of the replay process and interpretability. We train forecasting models given a collection of online learned examples and corresponding forgotten upstream pre-training examples. We propose a partially interpretable forecasting model based on the observation that changes in pre-softmax logit scores of pretraining examples resemble that of online learned examples, which performs decently on BART but fails on T5 models. We further show a black-box classifier based on inner products of example representations achieves better forecasting performance over a series of setups. Finally, we show that we reduce forgetting of upstream pretraining examples by replaying examples that are forecasted to be forgotten, demonstrating the practical utility of forecasting example forgetting.		2024-02-01	ICML 2024	training						true	
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=8PTx4CpNoT	Emergent Representations of Program Semantics in Language Models Trained on Programs	Charles Jin, Martin Rinard	We present evidence that language models (LMs) of code can learn to represent the formal semantics of programs, despite being trained only to perform next-token prediction. Specifically, we train a Transformer model on a synthetic corpus of programs written in a domain-specific language for navigating 2D grid world environments. Each program in the corpus is preceded by a (partial) specification in the form of several input-output grid world states. Despite providing no further inductive biases, we find that a probing classifier is able to extract increasingly accurate representations of the *unobserved, intermediate* grid world states from the LM hidden states over the course of training, suggesting the LM acquires an emergent ability to *interpret* programs in the formal sense. We also develop a novel interventional baseline that enables us to disambiguate what is represented by the LM as opposed to learned by the probe. We anticipate that this technique may be generally applicable to a broad range of *semantic* probing experiments. In summary, this paper does not propose any new techniques for training LMs of code, but develops an experimental framework for and provides insights into the acquisition and representation of formal semantics in statistical models of code.		2024-02-02	ICML 2024	safety							
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=S9lk6dk4LL	Video-LaVIT: Unified Video-Language Pre-training with Decoupled Visual-Motional Tokenization	Yang Jin, Zhicheng Sun, Kun Xu, Kun Xu, Liwei Chen, Hao Jiang, Quzhe Huang, Chengru Song, Yuliang Liu, Di ZHANG, Yang Song, Kun Gai, Yadong MU	In light of recent advances in multimodal Large Language Models (LLMs), there is increasing attention to scaling them from image-text data to more informative real-world videos. Compared to static images, video poses unique challenges for effective large-scale pre-training due to the modeling of its spatiotemporal dynamics. In this paper, we address such limitations in video-language pre-training with an efficient video decomposition that represents each video as keyframes and temporal motions. These are then adapted to an LLM using well-designed tokenizers that discretize visual and temporal information as a few tokens, thus enabling unified generative pre-training of videos, images, and text. At inference, the generated tokens from the LLM are carefully recovered to the original continuous pixel space to create various video content. Our proposed framework is both capable of comprehending and generating image and video content, as demonstrated by its competitive performance across 13 multimodal benchmarks in image and video understanding and generation. Our code and models are available at https://video-lavit.github.io.		2024-01-28	ICML 2024	vision						true	true
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=F3x6uYILgL	An Image is Worth Multiple Words: Discovering Object Level Concepts using Multi-Concept Prompt Learning	Chen Jin, Ryutaro Tanno, Amrutha Saseendran, Tom Diethe, Philip Alexander Teare	"Textural Inversion, a prompt learning method, learns a singular text embedding for a new ""word"" to represent image style and appearance, allowing it to be integrated into natural language sentences to generate novel synthesised images. However, identifying multiple unknown object-level concepts within one scene remains a complex challenge. While recent methods have resorted to cropping or masking individual images to learn multiple concepts, these techniques often require prior knowledge of new concepts and are labour-intensive. To address this challenge, we introduce *Multi-Concept Prompt Learning (MCPL)*, where multiple unknown ""words"" are simultaneously learned from a single sentence-image pair, without any imagery annotations. To enhance the accuracy of word-concept correlation and refine attention mask boundaries, we propose three regularisation techniques: *Attention Masking*, *Prompts Contrastive Loss*, and *Bind Adjective*. Extensive quantitative comparisons with both real-world categories and biomedical images demonstrate that our method can learn new semantically disentangled concepts. Our approach emphasises learning solely from textual embeddings, using less than 10% of the storage space compared to others. The project page, code, and data are available at [https://astrazeneca.github.io/mcpl.github.io](https://astrazeneca.github.io/mcpl.github.io)."		2024-02-02	ICML 2024	vision							
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=sYeioWoF9u	Language Models as Semantic Indexers	Bowen Jin, Hansi Zeng, Guoyin Wang, Xiusi Chen, Tianxin Wei, Ruirui Li, Zhengyang Wang, Zheng Li, Yang Li, Hanqing Lu, Suhang Wang, Jiawei Han, Xianfeng Tang	Semantic identifier (ID) is an important concept in information retrieval that aims to preserve the semantics of objects such as documents and items inside their IDs. Previous studies typically adopt a two-stage pipeline to learn semantic IDs by first procuring embeddings using off-the-shelf text encoders and then deriving IDs based on the embeddings. However, each step introduces potential information loss, and there is usually an inherent mismatch between the distribution of embeddings within the latent space produced by text encoders and the anticipated distribution required for semantic indexing. It is non-trivial to design a method that can learn the document’s semantic representations and its hierarchical structure simultaneously, given that semantic IDs are discrete and sequentially structured, and the semantic supervision is deficient. In this paper, we introduce LMIndexer, a self-supervised framework to learn semantic IDs with a generative language model. We tackle the challenge of sequential discrete ID by introducing a semantic indexer capable of generating neural sequential discrete representations with progressive training and contrastive learning. In response to the semantic supervision deficiency, we propose to train the model with a self-supervised document reconstruction objective. We show the high quality of the learned IDs and demonstrate their effectiveness on three tasks including recommendation, product search, and document retrieval on five datasets from various domains. Code is available at https://github.com/PeterGriffinJin/LMIndexer.		2024-01-29	ICML 2024	training						true	true
ICML	https://proceedings.mlr.press/v235/	https://openreview.net/forum?id=iroZNDxFJZ	Position: What Can Large Language Models Tell Us about Time Series Analysis	Ming Jin, YiFan Zhang, Wei Chen, Kexin Zhang, Yuxuan Liang, Bin Yang, Jindong Wang, Shirui Pan, Qingsong Wen	Time series analysis is essential for comprehending the complexities inherent in various real-world systems and applications. Although large language models (LLMs) have recently made significant strides, the development of artificial general intelligence (AGI) equipped with time series analysis capabilities remains in its nascent phase. Most existing time series models heavily rely on domain knowledge and extensive model tuning, predominantly focusing on prediction tasks. In this paper, we argue that current LLMs have the potential to revolutionize time series analysis, thereby promoting efficient decision-making and advancing towards a more universal form of time series analytical intelligence. Such advancement could unlock a wide range of possibilities, including time series modality switching and question answering. We encourage researchers and practitioners to recognize the potential of LLMs in advancing time series analysis and emphasize the need for trust in these related efforts. Furthermore, we detail the seamless integration of time series analysis with existing LLM technologies and outline promising avenues for future research.		2024-01-30	ICML 2024	models						true	true
